1.5;9.141544431292731e-43
1.5004000400040003;9.65269299791275e-43
1.5008000800080008;1.0192259276997772e-42
1.501200120012001;1.076181400989778e-42
1.5016001600160016;1.1363014246053753e-42
1.502000200020002;1.1997608056952557e-42
1.5024002400240024;1.2667439505981884e-42
1.5028002800280027;1.3374453887979137e-42
1.5032003200320032;1.4120703253030411e-42
1.5036003600360035;1.4908352229834093e-42
1.504000400040004;1.5739684164781167e-42
1.5044004400440043;1.6617107593757358e-42
1.5048004800480048;1.7543163064592962e-42
1.505200520052005;1.852053032903079e-42
1.5056005600560056;1.9552035924117146e-42
1.506000600060006;2.064066116394896e-42
1.5064006400640064;2.178955056387183e-42
1.5068006800680067;2.3002020720364055e-42
1.5072007200720072;2.428156967111986e-42
1.5076007600760075;2.5631886761116393e-42
1.508000800080008;2.7056863041870455e-42
1.5084008400840083;2.8560602232490983e-42
1.5088008800880088;3.014743227271927e-42
1.5092009200920091;3.1821917499690554e-42
1.5096009600960096;3.358887148192028e-42
1.51000100010001;3.545337054572581e-42
1.5104010401040104;3.742076803124279e-42
1.5108010801080107;3.949670931710722e-42
1.5112011201120112;4.168714765502661e-42
1.5116011601160115;4.399836085757857e-42
1.512001200120012;4.6436968884968037e-42
1.5124012401240123;4.9009952378815035e-42
1.5128012801280128;5.1724672193703215e-42
1.5132013201320131;5.4588889979798845e-42
1.5136013601360137;5.761078987282028e-42
1.514001400140014;6.07990013504795e-42
1.5144014401440145;6.416262331780015e-42
1.5148014801480147;6.77112494869127e-42
1.5152015201520153;7.145499512049251e-42
1.5156015601560155;7.540452521161524e-42
1.516001600160016;7.957108417673771e-42
1.5164016401640164;8.396652714245772e-42
1.5168016801680169;8.860335291116552e-42
1.5172017201720172;9.349473869497907e-42
1.5176017601760177;9.86545767123464e-42
1.518001800180018;1.0409751274643399e-41
1.5184018401840185;1.0983898676991535e-41
1.5188018801880188;1.158952757460954e-41
1.5192019201920193;1.2228353872230995e-41
1.5196019601960196;1.2902186433747639e-41
1.52000200020002;1.3612932087235192e-41
1.5204020402040204;1.436260089775629e-41
1.5208020802080209;1.5153311722191388e-41
1.5212021202120212;1.5987298061072395e-41
1.5216021602160217;1.6866914223208998e-41
1.522002200220022;1.7794641819708894e-41
1.5224022402240225;1.8773096604892456e-41
1.5228022802280228;1.9805035682497316e-41
1.5232023202320233;2.0893365096572524e-41
1.5236023602360236;2.2041147827446445e-41
1.524002400240024;2.3251612214264345e-41
1.5244024402440244;2.4528160826687205e-41
1.524802480248025;2.5874379809574294e-41
1.5252025202520252;2.7294048725672803e-41
1.5256025602560257;2.8791150922721053e-41
1.526002600260026;3.0369884452686906e-41
1.5264026402640265;3.203467357239493e-41
1.5268026802680268;3.3790180856262867e-41
1.5272027202720273;3.564131995355114e-41
1.5276027602760276;3.7593269024163905e-41
1.528002800280028;3.965148488889176e-41
1.5284028402840284;4.1821717931808947e-41
1.528802880288029;4.4110027794585647e-41
1.5292029202920292;4.652279990447659e-41
1.5296029602960297;4.906676288003765e-41
1.53000300030003;5.174900686082596e-41
1.5304030403040305;5.457700280987021e-41
1.5308030803080308;5.755862284014394e-41
1.531203120312031;6.070216161907059e-41
1.5316031603160316;6.401635890781705e-41
1.532003200320032;6.751042329515998e-41
1.5324032403240324;7.119405718885465e-41
1.5328032803280327;7.507748313063665e-41
1.5332033203320332;7.917147150458028e-41
1.5336033603360335;8.348736971203311e-41
1.534003400340034;8.803713289031499e-41
1.5344034403440343;9.28333562562645e-41
1.5348034803480348;9.788930916010312e-41
1.5352035203520351;1.0321897093935798e-40
1.5356035603560356;1.0883706866749085e-40
1.536003600360036;1.1475911689658287e-40
1.5364036403640364;1.2100145949884045e-40
1.5368036803680367;1.2758131371691988e-40
1.5372037203720372;1.3451681653900503e-40
1.5376037603760375;1.418270735204528e-40
1.538003800380038;1.4953221018029507e-40
1.5384038403840383;1.5765342610740734e-40
1.5388038803880388;1.662130519183887e-40
1.5392039203920391;1.7523460921633016e-40
1.5396039603960396;1.8474287370767284e-40
1.54000400040004;1.947639416422414e-40
1.5404040404040404;2.0532529975045746e-40
1.5408040804080407;2.164558988603838e-40
1.5412041204120412;2.2818623138718047e-40
1.5416041604160415;2.405484128970591e-40
1.542004200420042;2.53576267958827e-40
1.5424042404240423;2.6730542050666594e-40
1.5428042804280429;2.817733889498929e-40
1.5432043204320431;2.970196862771331e-40
1.5436043604360437;3.1308592541569526e-40
1.544004400440044;3.3001593011999578e-40
1.5444044404440445;3.478558516774922e-40
1.5448044804480447;3.6665429173494818e-40
1.5452045204520453;3.864624315643459e-40
1.5456045604560456;4.073341681032687e-40
1.546004600460046;4.293262571229783e-40
1.5464046404640464;4.52498463894682e-40
1.5468046804680469;4.769137217443974e-40
1.5472047204720472;5.026382989064616e-40
1.5476047604760477;5.297419741074471e-40
1.548004800480048;5.582982213337227e-40
1.5484048404840485;5.883844042604737e-40
1.5488048804880488;6.200819808432769e-40
1.5492049204920493;6.534767186005413e-40
1.5496049604960496;6.886589211411421e-40
1.55000500050005;7.257236665211298e-40
1.5504050405040504;7.64771058042753e-40
1.5508050805080509;8.059064881413427e-40
1.5512051205120512;8.492409160378362e-40
1.5516051605160517;8.94891159871022e-40
1.552005200520052;9.429802040586287e-40
1.5524052405240525;9.93637522676778e-40
1.5528052805280528;1.0469994196860313e-39
1.5532053205320533;1.103209386876629e-39
1.5536053605360536;1.1624184804487402e-39
1.554005400540054;1.2247857171921802e-39
1.5544054405440544;1.2904784912777608e-39
1.554805480548055;1.3596730127266229e-39
1.5552055205520552;1.4325547686760423e-39
1.5556055605560557;1.5093190086203902e-39
1.556005600560056;1.5901712548635374e-39
1.5564056405640565;1.675327839484931e-39
1.5568056805680568;1.7650164691863122e-39
1.5572057205720573;1.8594768194577237e-39
1.5576057605760576;1.958961159573127e-39
1.558005800580058;2.063735010006234e-39
1.5584058405840584;2.1740778339345736e-39
1.558805880588059;2.290283764590009e-39
1.5592059205920592;2.4126623702985292e-39
1.5596059605960597;2.5415394591512298e-39
1.56000600060006;2.677257925344068e-39
1.5604060406040605;2.8201786393304963e-39
1.5608060806080608;2.970681384038364e-39
1.561206120612061;3.1291658395201034e-39
1.5616061606160616;3.296052618523675e-39
1.562006200620062;3.4717843555990105e-39
1.5624062406240624;3.656826852491257e-39
1.5628062806280627;3.8516702827062594e-39
1.5632063206320632;4.0568304582880624e-39
1.5636063606360635;4.2728501619953136e-39
1.564006400640064;4.5003005482348627e-39
1.5644064406440643;4.73978261627103e-39
1.5648064806480648;4.991928759420032e-39
1.5652065206520651;5.25740439411517e-39
1.5656065606560656;5.5369096729392365e-39
1.566006600660066;5.831181285915932e-39
1.5664066406640664;6.140994354581636e-39
1.5668066806680667;6.467164423578559e-39
1.5672067206720672;6.810549554761858e-39
1.5676067606760675;7.172052529053482e-39
1.568006800680068;7.552623161556739e-39
1.5684068406840683;7.953260735708954e-39
1.5688068806880688;8.37501656255894e-39
1.5692069206920691;8.818996671548658e-39
1.5696069606960696;9.286364639516931e-39
1.57000700070007;9.778344564968852e-39
1.5704070407040704;1.0296224195027644e-38
1.5708070807080707;1.0841358212840964e-38
1.5712071207120712;1.1415171693630773e-38
1.5716071607160715;1.2019163737965543e-38
1.572007200720072;1.2654911291291054e-38
1.5724072407240723;1.3324073159192326e-38
1.5728072807280729;1.4028394228354843e-38
1.5732073207320731;1.476970990368113e-38
1.5736073607360737;1.554995077256768e-38
1.574007400740074;1.637114750787248e-38
1.5744074407440745;1.7235436021725145e-38
1.5748074807480748;1.8145062882900274e-38
1.5752075207520753;1.9102391011159192e-38
1.5756075607560756;2.0109905662605604e-38
1.576007600760076;2.1170220720836023e-38
1.5764076407640764;2.2286085309383845e-38
1.5768076807680769;2.3460390741775388e-38
1.5772077207720772;2.4696177826280185e-38
1.5776077607760777;2.599664454336938e-38
1.578007800780078;2.7365154114727873e-38
1.5784078407840785;2.880524348368186e-38
1.5788078807880788;3.0320632227844927e-38
1.5792079207920793;3.191523192588066e-38
1.5796079607960796;3.3593156001329907e-38
1.58000800080008;3.5358730067662097e-38
1.5804080408040804;3.721650279985476e-38
1.5808080808080809;3.9171257359153427e-38
1.5812081208120812;4.1228023398911484e-38
1.5816081608160817;4.3392089680909835e-38
1.582008200820082;4.566901733292839e-38
1.5824082408240825;4.806465377997723e-38
1.5828082808280828;5.058514738313143e-38
1.5832083208320833;5.323696282170647e-38
1.5836083608360836;5.6026897256197e-38
1.584008400840084;5.896209731138772e-38
1.5844084408440844;6.205007692089737e-38
1.584808480848085;6.529873607660493e-38
1.5852085208520852;6.871638052845421e-38
1.5856085608560857;7.231174248253154e-38
1.586008600860086;7.609400234757095e-38
1.5864086408640865;8.00728115827066e-38
1.5868086808680868;8.425831670173817e-38
1.5872087208720873;8.866118449213807e-38
1.5876087608760876;9.329262850973422e-38
1.5880088008800881;9.816443691323541e-38
1.5884088408840884;1.0328900170577636e-37
1.588808880888089;1.0867934945418467e-37
1.5892089208920892;1.1434917356003645e-37
1.5896089608960895;1.2031286816039863e-37
1.59000900090009;1.2658556373991488e-37
1.5904090409040905;1.3318316454002323e-37
1.5908090809080908;1.4012238785535852e-37
1.591209120912091;1.4742080531186534e-37
1.5916091609160916;1.5509688622579338e-37
1.5920092009200921;1.6317004314778179e-37
1.5924092409240924;1.7166067970131086e-37
1.5928092809280927;1.8059024083033589e-37
1.5932093209320932;1.8998126557647823e-37
1.5936093609360935;1.998574425122411e-37
1.594009400940094;2.1024366796298113e-37
1.5944094409440943;2.211661071568537e-37
1.5948094809480948;2.326522584489937e-37
1.5952095209520951;2.447310207732857e-37
1.5956095609560956;2.574327644828408e-37
1.596009600960096;2.7078940574809876e-37
1.5964096409640964;2.8483448469007092e-37
1.5968096809680967;2.9960324743466582e-37
1.5972097209720972;3.151327322837403e-37
1.5976097609760975;3.3146186020758996e-37
1.598009800980098;3.4863152987436377e-37
1.5984098409840983;3.6668471744190743e-37
1.5988098809880988;3.8566658134920255e-37
1.5992099209920991;4.056245723558908e-37
1.5996099609960996;4.2660854909098675e-37
1.6000100010001;4.486708993843471e-37
1.6004100410041004;4.7186666766850935e-37
1.6008100810081007;4.962536887519904e-37
1.6012101210121013;5.218927282808462e-37
1.6016101610161015;5.4884763021993986e-37
1.602010201020102;5.771854717026345e-37
1.6024102410241023;6.069767256139504e-37
1.6028102810281029;6.382954312909765e-37
1.6032103210321031;6.712193737424341e-37
1.6036103610361037;7.058302718098586e-37
1.604010401040104;7.422139757128605e-37
1.6044104410441045;7.804606744433447e-37
1.6048104810481048;8.206651134958908e-37
1.6052105210521053;8.62926823445896e-37
1.6056105610561056;9.073503599115983e-37
1.606010601060106;9.540455554632678e-37
1.6064106410641064;1.0031277840694162e-36
1.6068106810681069;1.0547182387000127e-36
1.6072107210721072;1.1089442227357929e-36
1.6076107610761077;1.1659394558660208e-36
1.608010801080108;1.2258443951887385e-36
1.6084108410841085;1.2888065722646345e-36
1.6088108810881088;1.3549809469100904e-36
1.6092109210921093;1.424530278555708e-36
1.6096109610961096;1.4976255160349641e-36
1.61001100110011;1.574446206711878e-36
1.6104110411041104;1.655180925898913e-36
1.6108110811081109;1.7400277275654518e-36
1.6112111211121112;1.8291946173826612e-36
1.6116111611161117;1.922900049205614e-36
1.612011201120112;2.0213734461431265e-36
1.6124112411241125;2.1248557474260268e-36
1.6128112811281128;2.2335999823396303e-36
1.6132113211321133;2.3478718725516895e-36
1.6136113611361136;2.4679504642283677e-36
1.614011401140114;2.5941287914027026e-36
1.6144114411441144;2.72671457212634e-36
1.614811481148115;2.8660309390155226e-36
1.6152115211521152;3.012417205875323e-36
1.6156115611561157;3.166229672172911e-36
1.616011601160116;3.3278424672120446e-36
1.6164116411641165;3.4976484359559824e-36
1.6168116811681168;3.6760600685354154e-36
1.6172117211721173;3.863510475583125e-36
1.6176117611761176;4.060454411633175e-36
1.6180118011801181;4.267369348940719e-36
1.6184118411841184;4.484756604182873e-36
1.618811881188119;4.713142520629686e-36
1.6192119211921192;4.9530797084911474e-36
1.6196119611961195;5.205148346286324e-36
1.62001200120012;5.469957546210165e-36
1.6204120412041205;5.748146786622979e-36
1.6208120812081208;6.040387414938287e-36
1.621212121212121;6.34738422434212e-36
1.6216121612161216;6.669877107942235e-36
1.6220122012201221;7.008642794121983e-36
1.6224122412241224;7.364496667055391e-36
1.6228122812281227;7.738294676531436e-36
1.6232123212321232;8.130935341433136e-36
1.6236123612361235;8.543361851431542e-36
1.624012401240124;8.976564271673712e-36
1.6244124412441243;9.431581855469298e-36
1.6248124812481248;9.909505470232524e-36
1.6252125212521251;1.0411480142175196e-35
1.6256125612561256;1.0938707725529478e-35
1.626012601260126;1.149244970233771e-35
1.6264126412641264;1.2074030119156972e-35
1.6268126812681267;1.268483866731434e-35
1.6272127212721272;1.3326333913683454e-35
1.6276127612761275;1.400004668927564e-35
1.628012801280128;1.470758364330208e-35
1.6284128412841283;1.5450630970715722e-35
1.6288128812881288;1.6230958321648646e-35
1.6292129212921291;1.7050422901540888e-35
